91   132   CLR   Clutter Likelihood Reflectivity: 11 level/0.54 nm   UNU      UNU      9        UNU      UNU      UNU      
92   132   CLR   Clutter Likelihood Reflectivity: 11 level/0.54 nm   UNU      UNU      13       UNU      UNU      UNU      
93   132   CLR   Clutter Likelihood Reflectivity: 11 level/0.54 nm   UNU      UNU      18       UNU      UNU      UNU      
94   132   CLR   Clutter Likelihood Reflectivity: 11 level/0.54 nm   UNU      UNU      24       UNU      UNU      UNU      
95   132   CLR   Clutter Likelihood Reflectivity: 11 level/0.54 nm   UNU      UNU      31       UNU      UNU      UNU      
96   132   CLR   Clutter Likelihood Reflectivity: 11 level/0.54 nm   UNU      UNU      40       UNU      UNU      UNU      
97   133   CLD   Clutter Likelihood Doppler: 12 level/0.54 nm        UNU      UNU      5        UNU      UNU      UNU      
98   133   CLD   Clutter Likelihood Doppler: 12 level/0.54 nm        UNU      UNU      9        UNU      UNU      UNU      
99   133   CLD   Clutter Likelihood Doppler: 12 level/0.54 nm        UNU      UNU      13       UNU      UNU      UNU      
100  133   CLD   Clutter Likelihood Doppler: 12 level/0.54 nm        UNU      UNU      18       UNU      UNU      UNU      
101  133   CLD   Clutter Likelihood Doppler: 12 level/0.54 nm        UNU      UNU      24       UNU      UNU      UNU      
102  133   CLD   Clutter Likelihood Doppler: 12 level/0.54 nm        UNU      UNU      31       UNU      UNU      UNU      
103  133   CLD   Clutter Likelihood Doppler: 12 level/0.54 nm        UNU      UNU      40       UNU      UNU      UNU      
104  134   DVL   High Resolution Digital VIL: 256 level/0.54 nm      UNU      UNU      UNU      UNU      UNU      UNU      
105  135   EET   Enhanced Echo Tops: 71 level/0.54 nm                UNU      UNU      UNU      UNU      UNU      UNU      
106  137   ULR   User Selectable Layer Composite Reflectivity (Maxi  0        0        UNU      UNU      UNU      UNU      
107  138   DSP   Digital Storm Total Rainfall Accumulation: 256 lev  UNU      UNU      UNU      UNU      UNU      UNU      
108  140   GFM   Gust Front MIGFA                                    UNU      UNU      UNU      UNU      UNU      UNU      
109  141   MD    Mesocyclone Detection Product                       UNU      UNU      UNU      UNU      UNU      UNU      
